Date,Pair,Correlation
2026-03-10,Fly6/Fly7,-0.18674153198407492
2026-03-11,Fly6/Fly7,-0.11075109125033479
2026-03-12,Fly6/Fly7,-0.11105783255324979
2026-03-13,Fly6/Fly7,-0.12314197389015795
2026-03-16,Fly6/Fly7,-0.11069855912029919
2026-03-17,Fly6/Fly7,-0.079151256746693
2026-03-18,Fly6/Fly7,0.2645896171547045
2026-03-19,Fly6/Fly7,0.3193290431686405
2026-03-20,Fly6/Fly7,0.4858051422342501
2026-03-23,Fly6/Fly7,0.4084393335650507
2026-03-24,Fly6/Fly7,0.4113838658439847
2026-03-25,Fly6/Fly7,0.36810113684019374
2026-03-26,Fly6/Fly7,0.3342873722335637
2026-03-27,Fly6/Fly7,0.34182773033194497
2026-03-30,Fly6/Fly7,0.34031712742595016
2026-03-31,Fly6/Fly7,0.31877399617609664
2026-04-01,Fly6/Fly7,0.32133510116133696
2026-04-02,Fly6/Fly7,0.3144285498023386
2026-04-06,Fly6/Fly7,0.3144285498023456
2026-04-07,Fly6/Fly7,0.3109192914397685
2026-04-08,Fly6/Fly7,0.30744095076641575
2026-04-09,Fly6/Fly7,0.3065691929523791
2026-04-10,Fly6/Fly7,0.3045849263313146
2026-04-13,Fly6/Fly7,0.30518920337620065
2026-04-14,Fly6/Fly7,0.307376140918613
2026-04-15,Fly6/Fly7,0.30737614091870874
2026-04-16,Fly6/Fly7,0.30891276472342966
2026-04-17,Fly6/Fly7,0.2857339417435711
2026-04-20,Fly6/Fly7,0.2726648839753903
2026-04-21,Fly6/Fly7,0.2706408080815956
2026-04-22,Fly6/Fly7,0.26882864136602574
2026-04-23,Fly6/Fly7,0.2811323142039492
2026-04-24,Fly6/Fly7,0.28697908511056075
2026-04-27,Fly6/Fly7,0.2824878080061448
2026-04-28,Fly6/Fly7,0.2834219296773551
2026-04-29,Fly6/Fly7,0.2947026257042635
2026-04-30,Fly6/Fly7,0.29298951128103173
2026-05-01,Fly6/Fly7,0.2969263977291233
2026-05-04,Fly6/Fly7,0.2857006280428799
2026-05-05,Fly6/Fly7,0.288473485092141
2026-05-06,Fly6/Fly7,0.28142396842447176
2026-05-07,Fly6/Fly7,0.281946404998062
2026-05-08,Fly6/Fly7,0.2860976814431118
2026-05-11,Fly6/Fly7,0.2894113680461551
2026-05-12,Fly6/Fly7,0.28964289538385524
2026-05-13,Fly6/Fly7,0.3013740668293761
2026-05-14,Fly6/Fly7,0.3018451296500367
2026-05-15,Fly6/Fly7,0.3018451296500367
2026-05-18,Fly6/Fly7,0.28828659496663006
2026-05-19,Fly6/Fly7,0.27693404840902963
2026-05-20,Fly6/Fly7,0.2890735160148177
2026-05-21,Fly6/Fly7,0.29435600024619457
2026-05-22,Fly6/Fly7,0.294730816144691
2026-05-25,Fly6/Fly7,0.2912363095638609
2026-05-26,Fly6/Fly7,0.2836015732432939
2026-05-27,Fly6/Fly7,0.2787671528181326
2026-05-28,Fly6/Fly7,0.27413850770280324
2026-05-29,Fly6/Fly7,0.2712680306683086
2026-06-01,Fly6/Fly7,0.30954547771124813
2026-06-02,Fly6/Fly7,0.31431587217134876
2026-06-03,Fly6/Fly7,0.31860457825864236
2026-06-04,Fly6/Fly7,0.30142198422010835
2026-06-05,Fly6/Fly7,0.3064504242526241
2026-06-08,Fly6/Fly7,0.3194670119945125
2026-06-09,Fly6/Fly7,0.32113254668532587
2026-06-10,Fly6/Fly7,0.3211325466853285
2026-06-11,Fly6/Fly7,0.17611081006416268
2024-01-03,Fly6/Fly8,
2024-01-04,Fly6/Fly8,
2024-01-05,Fly6/Fly8,
2024-01-08,Fly6/Fly8,
2024-01-09,Fly6/Fly8,
2024-01-10,Fly6/Fly8,
2024-01-11,Fly6/Fly8,
2024-01-12,Fly6/Fly8,
2024-01-15,Fly6/Fly8,
2024-01-16,Fly6/Fly8,
2024-01-17,Fly6/Fly8,
2024-01-18,Fly6/Fly8,
2024-01-19,Fly6/Fly8,
2024-01-22,Fly6/Fly8,
2024-01-23,Fly6/Fly8,
2024-01-24,Fly6/Fly8,
2024-01-25,Fly6/Fly8,
2024-01-26,Fly6/Fly8,
2024-01-29,Fly6/Fly8,
2024-01-30,Fly6/Fly8,
2024-01-31,Fly6/Fly8,
2024-02-01,Fly6/Fly8,
2024-02-02,Fly6/Fly8,
2024-02-05,Fly6/Fly8,
2024-02-06,Fly6/Fly8,
2024-02-07,Fly6/Fly8,
2024-02-08,Fly6/Fly8,
2024-02-09,Fly6/Fly8,
2024-02-12,Fly6/Fly8,
2024-02-13,Fly6/Fly8,
2024-02-14,Fly6/Fly8,
2024-02-15,Fly6/Fly8,
2024-02-16,Fly6/Fly8,
2024-02-19,Fly6/Fly8,
2024-02-20,Fly6/Fly8,
2024-02-21,Fly6/Fly8,
2024-02-22,Fly6/Fly8,
2024-02-23,Fly6/Fly8,
2024-02-26,Fly6/Fly8,
2024-02-27,Fly6/Fly8,
2024-02-28,Fly6/Fly8,
2024-02-29,Fly6/Fly8,
2024-03-01,Fly6/Fly8,
2024-03-04,Fly6/Fly8,
2024-03-05,Fly6/Fly8,
2024-03-06,Fly6/Fly8,
2024-03-07,Fly6/Fly8,
2024-03-08,Fly6/Fly8,
2024-03-11,Fly6/Fly8,
2024-03-12,Fly6/Fly8,
2024-03-13,Fly6/Fly8,
2024-03-14,Fly6/Fly8,
2024-03-15,Fly6/Fly8,
2024-03-18,Fly6/Fly8,
2024-03-19,Fly6/Fly8,
2024-03-20,Fly6/Fly8,
2024-03-21,Fly6/Fly8,
2024-03-22,Fly6/Fly8,
2024-03-25,Fly6/Fly8,
2024-03-26,Fly6/Fly8,
2024-03-27,Fly6/Fly8,0.16237969476740957
2024-03-28,Fly6/Fly8,0.1094653975174351
2024-04-02,Fly6/Fly8,0.1350833577662659
2024-04-03,Fly6/Fly8,0.11150814835239559
2024-04-04,Fly6/Fly8,0.11140663464511108
2024-04-05,Fly6/Fly8,0.09875390358660498
2024-04-08,Fly6/Fly8,0.09826821669318461
2024-04-09,Fly6/Fly8,0.0037522251336336242
2024-04-10,Fly6/Fly8,-0.019815393061909596
2024-04-11,Fly6/Fly8,-0.032958289631244114
2024-04-12,Fly6/Fly8,-0.01668708897929675
2024-04-15,Fly6/Fly8,0.009310730459671287
2024-04-16,Fly6/Fly8,0.016201445905179787
2024-04-17,Fly6/Fly8,0.00876944192627702
2024-04-18,Fly6/Fly8,0.007985183780698193
2024-04-19,Fly6/Fly8,-0.01583999887189636
2024-04-22,Fly6/Fly8,-0.010826252594153013
2024-04-23,Fly6/Fly8,0.032014557999676896
2024-04-24,Fly6/Fly8,0.020436684140988058
2024-04-25,Fly6/Fly8,0.04849183667427545
2024-04-26,Fly6/Fly8,0.06729461896469789
2024-04-29,Fly6/Fly8,0.05955590936867236
2024-04-30,Fly6/Fly8,0.028715020854294282
2024-05-02,Fly6/Fly8,0.009776136632110981
2024-05-03,Fly6/Fly8,0.039174769351648236
2024-05-06,Fly6/Fly8,0.03917476935177238
2024-05-07,Fly6/Fly8,0.02485678915362377
2024-05-08,Fly6/Fly8,0.024856789153693874
2024-05-09,Fly6/Fly8,0.016752565897919746
2024-05-10,Fly6/Fly8,0.016752565897918445
2024-05-13,Fly6/Fly8,-0.004834648071871699
2024-05-14,Fly6/Fly8,-0.016384271875041868
2024-05-15,Fly6/Fly8,-0.009741160677810374
2024-05-16,Fly6/Fly8,-0.016393187671157272
2024-05-17,Fly6/Fly8,-0.022736642842904036
2024-05-20,Fly6/Fly8,-0.029637934391312373
2024-05-21,Fly6/Fly8,-0.03567320665255512
2024-05-22,Fly6/Fly8,-0.036221683347140037
2024-05-23,Fly6/Fly8,-0.03634977208574645
2024-05-24,Fly6/Fly8,-0.043525583789735194
2024-05-27,Fly6/Fly8,-0.035338693017953345
2024-05-28,Fly6/Fly8,-0.03785587002347065
2024-05-29,Fly6/Fly8,0.01036823377256574
2024-05-30,Fly6/Fly8,0.02515501656156909
2024-05-31,Fly6/Fly8,0.05152293200690406
2024-06-03,Fly6/Fly8,0.057814194645642365
2024-06-04,Fly6/Fly8,0.07207059253105384
2024-06-05,Fly6/Fly8,0.0658038175019384
2024-06-06,Fly6/Fly8,0.0674156636371913
2024-06-07,Fly6/Fly8,-0.005776214106490239
2024-06-10,Fly6/Fly8,-0.04666971379434911
2024-06-11,Fly6/Fly8,-0.021220983470701452
2024-06-12,Fly6/Fly8,-0.033981600977817994
2024-06-13,Fly6/Fly8,-0.028825159413977973
2024-06-14,Fly6/Fly8,-0.0005317759344575668
2024-06-17,Fly6/Fly8,-0.15859290248687535
2024-06-18,Fly6/Fly8,-0.17502063958363695
2024-06-19,Fly6/Fly8,-0.06769621596195409
2024-06-20,Fly6/Fly8,-0.03784468930013153
2024-06-21,Fly6/Fly8,-0.039255692356151645
2024-06-24,Fly6/Fly8,-0.055493053812224205
2024-06-25,Fly6/Fly8,3.035296801096268e-13
2024-06-26,Fly6/Fly8,-0.013878860486137842
2024-06-27,Fly6/Fly8,0.018677164744119804
2024-06-28,Fly6/Fly8,-0.013090195524690316
2024-07-01,Fly6/Fly8,7.438896630822014e-13
2024-07-02,Fly6/Fly8,0.02994512034541086
2024-07-03,Fly6/Fly8,0.029592040939736206
2024-07-04,Fly6/Fly8,0.049690107421085754
2024-07-05,Fly6/Fly8,0.06716311408176119
2024-07-08,Fly6/Fly8,0.0007218556001333881
2024-07-09,Fly6/Fly8,-0.0181754375885117
2024-07-10,Fly6/Fly8,-0.006017569423943836
2024-07-11,Fly6/Fly8,-0.0002308422444829594
2024-07-12,Fly6/Fly8,-0.006984768623735696
2024-07-15,Fly6/Fly8,-0.00697819545367665
2024-07-16,Fly6/Fly8,-0.013843001849682549
2024-07-17,Fly6/Fly8,-0.02114161475050019
2024-07-18,Fly6/Fly8,-0.02082782838267498
2024-07-19,Fly6/Fly8,-0.0645235566180199
2024-07-22,Fly6/Fly8,-0.08869855546358557
2024-07-23,Fly6/Fly8,-0.09485968617953192
2024-07-24,Fly6/Fly8,-0.07865574778154925
2024-07-25,Fly6/Fly8,-0.05865818414493465
2024-07-26,Fly6/Fly8,-0.06092287476620133
2024-07-29,Fly6/Fly8,-0.045062612031560964
2024-07-30,Fly6/Fly8,-0.015085734478362579
2024-07-31,Fly6/Fly8,-0.021612636377927593
2024-08-01,Fly6/Fly8,-0.021612636378057257
2024-08-02,Fly6/Fly8,-0.02115356384875602
2024-08-05,Fly6/Fly8,0.02874018990863365
2024-08-06,Fly6/Fly8,0.043782015268956254
2024-08-07,Fly6/Fly8,0.050000030630687496
2024-08-08,Fly6/Fly8,0.057239525373653385
2024-08-09,Fly6/Fly8,0.06489061140420166
2024-08-12,Fly6/Fly8,0.08023639176646905
2024-08-13,Fly6/Fly8,0.0877130040201734
2024-08-14,Fly6/Fly8,0.08854864111225708
2024-08-15,Fly6/Fly8,0.08941251510526015
2024-08-16,Fly6/Fly8,0.09021157542021582
2024-08-19,Fly6/Fly8,0.09194448818423223
2024-08-20,Fly6/Fly8,0.08349087134306725
2024-08-21,Fly6/Fly8,0.0538862117623979
2024-08-22,Fly6/Fly8,0.032489773253359916
2024-08-23,Fly6/Fly8,-0.001122041221617176
2024-08-26,Fly6/Fly8,
2024-08-27,Fly6/Fly8,
2024-08-28,Fly6/Fly8,
2024-08-29,Fly6/Fly8,
2024-08-30,Fly6/Fly8,
2024-09-02,Fly6/Fly8,
2024-09-03,Fly6/Fly8,
2024-09-04,Fly6/Fly8,
2024-09-05,Fly6/Fly8,
2024-09-06,Fly6/Fly8,
2024-09-09,Fly6/Fly8,
2024-09-10,Fly6/Fly8,
2024-09-11,Fly6/Fly8,
2024-09-12,Fly6/Fly8,
2024-09-13,Fly6/Fly8,
2024-09-16,Fly6/Fly8,
2024-09-17,Fly6/Fly8,
2024-09-18,Fly6/Fly8,
2024-09-19,Fly6/Fly8,
2024-09-20,Fly6/Fly8,
2024-09-23,Fly6/Fly8,
2024-09-24,Fly6/Fly8,
2024-09-25,Fly6/Fly8,
2024-09-26,Fly6/Fly8,
2024-09-27,Fly6/Fly8,
2024-09-30,Fly6/Fly8,
2024-10-01,Fly6/Fly8,
2024-10-02,Fly6/Fly8,
2024-10-03,Fly6/Fly8,
2024-10-04,Fly6/Fly8,
2024-10-06,Fly6/Fly8,
2024-10-07,Fly6/Fly8,
2024-10-08,Fly6/Fly8,
2024-10-09,Fly6/Fly8,
2024-10-10,Fly6/Fly8,
2024-10-11,Fly6/Fly8,
2024-10-13,Fly6/Fly8,
2024-10-14,Fly6/Fly8,
2024-10-15,Fly6/Fly8,
2024-10-16,Fly6/Fly8,
2024-10-17,Fly6/Fly8,
2024-10-18,Fly6/Fly8,
2024-10-20,Fly6/Fly8,
2024-10-21,Fly6/Fly8,
2024-10-22,Fly6/Fly8,
2024-10-23,Fly6/Fly8,
2024-10-24,Fly6/Fly8,
2024-10-25,Fly6/Fly8,
2024-10-28,Fly6/Fly8,
2024-10-29,Fly6/Fly8,
2024-10-30,Fly6/Fly8,
2024-10-31,Fly6/Fly8,
2024-11-01,Fly6/Fly8,
2024-11-04,Fly6/Fly8,
2024-11-05,Fly6/Fly8,
2024-11-06,Fly6/Fly8,
2024-11-07,Fly6/Fly8,
2024-11-08,Fly6/Fly8,
2024-11-11,Fly6/Fly8,
2024-11-12,Fly6/Fly8,
2024-11-13,Fly6/Fly8,
2024-11-14,Fly6/Fly8,
2024-11-15,Fly6/Fly8,
2024-11-18,Fly6/Fly8,
2024-11-19,Fly6/Fly8,
2024-11-20,Fly6/Fly8,0.07636949807872946
2024-11-21,Fly6/Fly8,0.07021913376761395
2024-11-22,Fly6/Fly8,0.07021913376762325
2024-11-25,Fly6/Fly8,0.07144939904512539
2024-11-26,Fly6/Fly8,0.07144939904505021
2024-11-27,Fly6/Fly8,0.06916866777620659
2024-11-28,Fly6/Fly8,0.02176193344656815
2024-11-29,Fly6/Fly8,0.038277798696354545
2024-12-02,Fly6/Fly8,0.050932066052053054
2024-12-03,Fly6/Fly8,0.08536835823346138
2024-12-04,Fly6/Fly8,0.07649834266966521
2024-12-05,Fly6/Fly8,0.07639558320975322
2024-12-06,Fly6/Fly8,0.13319391388233195
2024-12-09,Fly6/Fly8,0.14393854492779343
2024-12-10,Fly6/Fly8,0.15354568112349307
2024-12-11,Fly6/Fly8,0.16545364127660558
2024-12-12,Fly6/Fly8,0.1886946209878292
2024-12-13,Fly6/Fly8,0.21425510859893734
2024-12-16,Fly6/Fly8,0.21404886265813414
2024-12-17,Fly6/Fly8,0.14281105343204306
2024-12-18,Fly6/Fly8,-0.09502554897395926
2024-12-19,Fly6/Fly8,-0.09425193420818527
2024-12-20,Fly6/Fly8,-0.04403120318121145
2024-12-23,Fly6/Fly8,-0.03665006426273104
2024-12-24,Fly6/Fly8,-0.04344451117782115
2024-12-26,Fly6/Fly8,-0.04438607032579215
2024-12-27,Fly6/Fly8,-0.0749735934972833
2024-12-30,Fly6/Fly8,-0.06609643362645443
2024-12-31,Fly6/Fly8,-0.06542427065290951
2025-01-02,Fly6/Fly8,-0.09326708991680967
2025-01-03,Fly6/Fly8,-0.07947212815304605
2025-01-06,Fly6/Fly8,-0.08616534318583187
2025-01-07,Fly6/Fly8,-0.0852206242950121
2025-01-08,Fly6/Fly8,-0.1095508107710182
2025-01-09,Fly6/Fly8,-0.11842467149275838
2025-01-10,Fly6/Fly8,-0.11197667395498916
2025-01-13,Fly6/Fly8,-0.11044750248416053
2025-01-14,Fly6/Fly8,-0.09231039321780737
2025-01-15,Fly6/Fly8,-0.09191774826337734
2025-01-16,Fly6/Fly8,-0.09866685203742392
2025-01-17,Fly6/Fly8,-0.0993142614657557
2025-01-20,Fly6/Fly8,-0.09903746206731354
2025-01-21,Fly6/Fly8,-0.09077173531728276
2025-01-22,Fly6/Fly8,-0.09910992534140661
2025-01-23,Fly6/Fly8,-0.09851386365508992
2025-01-24,Fly6/Fly8,-0.13064854310547605
2025-01-27,Fly6/Fly8,-0.1175071092724701
2025-01-28,Fly6/Fly8,-0.11768178593858132
2025-01-29,Fly6/Fly8,-0.12501956536817077
2025-01-30,Fly6/Fly8,-0.11741531847064708
2025-01-31,Fly6/Fly8,-0.10167585478607052
2025-02-03,Fly6/Fly8,-0.11929597882023478
2025-02-04,Fly6/Fly8,-0.13839331399862495
2025-02-05,Fly6/Fly8,-0.1658043557511467
2025-02-06,Fly6/Fly8,-0.1713262982691635
2025-02-07,Fly6/Fly8,-0.16959364027049528
2025-02-10,Fly6/Fly8,-0.14506293152253574
2025-02-11,Fly6/Fly8,-0.153994723946809
2025-02-12,Fly6/Fly8,-0.18139753094793626
2025-02-13,Fly6/Fly8,-0.16045878644621916
2025-02-14,Fly6/Fly8,-0.16063778567801382
2025-02-17,Fly6/Fly8,-0.15169139572750692
2025-02-18,Fly6/Fly8,-0.15121592110934062
2025-02-19,Fly6/Fly8,-0.1417469222463613
2025-02-20,Fly6/Fly8,-0.14192796425551268
2025-02-21,Fly6/Fly8,-0.15155894481083962
2025-02-24,Fly6/Fly8,-0.13818017963468168
2025-02-25,Fly6/Fly8,-0.1028445345374578
2025-02-26,Fly6/Fly8,-0.10542335070389579
2025-02-27,Fly6/Fly8,-0.12626922294425916
2025-02-28,Fly6/Fly8,-0.15568388898344518
2025-03-03,Fly6/Fly8,-0.16577274014405136
2025-03-04,Fly6/Fly8,-0.12786121023461688
2025-03-05,Fly6/Fly8,-0.06013706062913406
2025-03-06,Fly6/Fly8,-0.0689496721759831
2025-03-07,Fly6/Fly8,-0.05243383172163385
2025-03-10,Fly6/Fly8,-0.04473873195264852
2025-03-11,Fly6/Fly8,-0.05932205941554164
2025-03-12,Fly6/Fly8,-0.0585626249184708
2025-03-13,Fly6/Fly8,-0.029823532321781615
2025-03-14,Fly6/Fly8,0.21702400293117294
2025-03-17,Fly6/Fly8,0.22736955470582015
2025-03-18,Fly6/Fly8,0.1746651166412995
2025-03-19,Fly6/Fly8,0.204568266767119
2025-03-20,Fly6/Fly8,0.19054774129604166
2025-03-21,Fly6/Fly8,0.20387689254539323
2025-03-24,Fly6/Fly8,0.26319189525691455
2025-03-25,Fly6/Fly8,0.2760437508812013
2025-03-26,Fly6/Fly8,0.2733528068025592
2025-03-27,Fly6/Fly8,0.27258977337524154
2025-03-28,Fly6/Fly8,0.24331202832739546
2025-03-30,Fly6/Fly8,0.25628820907870437
2025-03-31,Fly6/Fly8,0.25859500180295336
2025-04-01,Fly6/Fly8,0.25728733603572185
2025-04-02,Fly6/Fly8,0.28679063233210844
2025-04-03,Fly6/Fly8,0.3064973448447114
2025-04-04,Fly6/Fly8,0.29798774837833564
2025-04-07,Fly6/Fly8,0.2759090531120638
2025-04-08,Fly6/Fly8,0.28382898969101195
2025-04-09,Fly6/Fly8,0.2807457262024982
2025-04-10,Fly6/Fly8,0.26901332793234517
2025-04-11,Fly6/Fly8,0.2768776083917007
2025-04-14,Fly6/Fly8,0.2768776083917815
2025-04-15,Fly6/Fly8,0.27687760839179215
2025-04-16,Fly6/Fly8,0.27887827971373574
2025-04-17,Fly6/Fly8,0.2863616067439546
2025-04-21,Fly6/Fly8,0.2863616067439546
2025-04-22,Fly6/Fly8,0.28383420696567613
2025-04-23,Fly6/Fly8,0.2848499244088949
2025-04-24,Fly6/Fly8,0.2838342069656115
2025-04-25,Fly6/Fly8,0.2693636519640733
2025-04-28,Fly6/Fly8,0.2761577587572058
2025-04-29,Fly6/Fly8,0.27375149057663445
2025-04-30,Fly6/Fly8,0.26712217102093244
2025-05-01,Fly6/Fly8,0.2782124500194813
2025-05-02,Fly6/Fly8,0.2804708582459489
2025-05-05,Fly6/Fly8,0.279341602472516
2025-05-06,Fly6/Fly8,0.27872632934516756
2025-05-07,Fly6/Fly8,0.3196369825968964
2025-05-08,Fly6/Fly8,0.3271152921555338
2025-05-09,Fly6/Fly8,0.32451049959747535
2025-05-12,Fly6/Fly8,0.2958140069679997
2025-05-13,Fly6/Fly8,0.28403311634614775
2025-05-14,Fly6/Fly8,0.2771394341933865
2025-05-15,Fly6/Fly8,0.28312963941043845
2025-05-16,Fly6/Fly8,0.28196295074072086
2025-05-19,Fly6/Fly8,0.2748346219594947
2025-05-20,Fly6/Fly8,0.25952495574135287
2025-05-21,Fly6/Fly8,0.266403586086295
2025-05-22,Fly6/Fly8,0.302065572466566
2025-05-23,Fly6/Fly8,0.35090297312934593
2025-05-26,Fly6/Fly8,0.3509029731293055
2025-05-27,Fly6/Fly8,0.33324616027551246
2025-05-28,Fly6/Fly8,0.27275318296111706
2025-05-29,Fly6/Fly8,0.27183014111030185
2025-05-30,Fly6/Fly8,0.26379733697518243
2025-06-02,Fly6/Fly8,0.2482918755596984
2025-06-03,Fly6/Fly8,0.20312666908312724
2025-06-04,Fly6/Fly8,0.20344061419191337
2025-06-05,Fly6/Fly8,0.23840689531068973
2025-06-06,Fly6/Fly8,0.21398169375075504
2025-06-09,Fly6/Fly8,0.21398169375077267
2025-06-10,Fly6/Fly8,0.1655149310533902
2025-06-11,Fly6/Fly8,0.13448042284427167
2025-06-12,Fly6/Fly8,0.1687007883806132
2025-06-13,Fly6/Fly8,0.12607523920143374
2025-06-16,Fly6/Fly8,0.09084158483615866
2025-06-17,Fly6/Fly8,0.07592331779624976
2025-06-18,Fly6/Fly8,-0.015075092123554646
2025-06-19,Fly6/Fly8,-0.01412669886604997
2025-06-20,Fly6/Fly8,0.015488562570481562
2025-06-23,Fly6/Fly8,0.015488562570481562
2025-06-24,Fly6/Fly8,-0.011224189649661312
2025-06-25,Fly6/Fly8,0.0009399430355282039
2025-06-26,Fly6/Fly8,0.05469205862082303
2025-06-27,Fly6/Fly8,-0.014533410016849633
2025-06-30,Fly6/Fly8,-0.01516338386553314
2025-07-01,Fly6/Fly8,0.015163383869081818
2025-07-02,Fly6/Fly8,0.029044625428291927
2025-07-03,Fly6/Fly8,0.02786968134790055
2025-07-04,Fly6/Fly8,0.04166225145024961
2025-07-07,Fly6/Fly8,0.02792250531227584
2025-07-08,Fly6/Fly8,0.01310637533120747
2025-07-09,Fly6/Fly8,0.026528099689765373
2025-07-10,Fly6/Fly8,0.026902559888793795
2025-07-11,Fly6/Fly8,0.0006898092299090837
2025-07-14,Fly6/Fly8,0.0004568224543753183
2025-07-15,Fly6/Fly8,2.1059858394760937e-12
2025-07-16,Fly6/Fly8,0.00045845708740524575
2025-07-17,Fly6/Fly8,2.1130509961292325e-12
2025-07-18,Fly6/Fly8,1.9087706357167122e-12
2025-07-21,Fly6/Fly8,-0.014112577206405652
2025-07-22,Fly6/Fly8,-0.014379932711776214
2025-07-23,Fly6/Fly8,-0.014121784652021198
2025-07-24,Fly6/Fly8,-0.01426723707408027
2025-07-25,Fly6/Fly8,-0.014196836046091387
2025-07-28,Fly6/Fly8,0.013430273037209667
2025-07-29,Fly6/Fly8,0.02665008954596468
2025-07-30,Fly6/Fly8,0.013285255689570528
2025-07-31,Fly6/Fly8,0.013486122504450339
2025-08-01,Fly6/Fly8,0.026805381060905895
2025-08-04,Fly6/Fly8,0.05633443283758895
2025-08-05,Fly6/Fly8,0.01317550883403778
2025-08-06,Fly6/Fly8,1.709624682608163e-12
2025-08-07,Fly6/Fly8,-0.013154630775154226
2025-08-08,Fly6/Fly8,-0.013154630775079761
2025-08-11,Fly6/Fly8,-0.014018769150745836
2025-08-12,Fly6/Fly8,-0.04225771273475414
2025-08-13,Fly6/Fly8,-0.08660147309778456
2025-08-14,Fly6/Fly8,-0.08334190804294896
2025-08-15,Fly6/Fly8,-0.08134259689663373
2025-08-18,Fly6/Fly8,-0.08044378367130503
2025-08-19,Fly6/Fly8,-0.09571992302826987
2025-08-20,Fly6/Fly8,-0.09702210257449338
2025-08-21,Fly6/Fly8,-0.0973415209827956
2025-08-22,Fly6/Fly8,-0.10973507181597725
2025-08-25,Fly6/Fly8,-0.1352465329112598
2025-08-26,Fly6/Fly8,-0.11061280087289056
2025-08-27,Fly6/Fly8,-0.10878791406913013
2025-08-28,Fly6/Fly8,-0.1224744871371091
2025-08-29,Fly6/Fly8,-0.12251987327435641
2025-09-01,Fly6/Fly8,-0.10923872881246238
2025-09-02,Fly6/Fly8,-0.07167473610156468
2025-09-03,Fly6/Fly8,-0.10456966630891125
2025-09-04,Fly6/Fly8,-0.10492736294110443
2025-09-05,Fly6/Fly8,-0.09133855582829525
2025-09-08,Fly6/Fly8,-0.06263266403774335
2025-09-09,Fly6/Fly8,-0.062378166174285044
2025-09-10,Fly6/Fly8,0.034976115527805246
2025-09-11,Fly6/Fly8,0.03553137555881855
2025-09-12,Fly6/Fly8,0.032969023672517236
2025-09-15,Fly6/Fly8,0.03276825054077955
2025-09-16,Fly6/Fly8,0.0361798065503501
2025-09-17,Fly6/Fly8,0.025555015364039854
2025-09-18,Fly6/Fly8,-0.03434464595626647
2025-09-19,Fly6/Fly8,-0.046394205476786306
2025-09-22,Fly6/Fly8,-0.04672956194103741
2025-09-23,Fly6/Fly8,-0.06438494394560713
2025-09-24,Fly6/Fly8,-0.09728861654975328
2025-09-25,Fly6/Fly8,-0.09728861654975328
2025-09-26,Fly6/Fly8,-0.08080785415899437
2025-09-29,Fly6/Fly8,-0.045643546455725416
2025-09-30,Fly6/Fly8,-0.045700001080222596
2025-10-01,Fly6/Fly8,-0.09005179467428474
2025-10-02,Fly6/Fly8,-0.10285885218400241
2025-10-03,Fly6/Fly8,-0.10285885218422448
2025-10-06,Fly6/Fly8,-0.1273041321272125
2025-10-07,Fly6/Fly8,-0.12816071256219772
2025-10-08,Fly6/Fly8,-0.12656070789114518
2025-10-09,Fly6/Fly8,-0.13960746133788535
2025-10-10,Fly6/Fly8,-0.1383455405578869
2025-10-13,Fly6/Fly8,-0.14053352257936938
2025-10-14,Fly6/Fly8,-0.14053352257927662
2025-10-15,Fly6/Fly8,-0.1070768840584325
2025-10-16,Fly6/Fly8,-0.10710015669419182
2025-10-17,Fly6/Fly8,-0.09659875233628847
2025-10-20,Fly6/Fly8,-0.11206636293376791
2025-10-21,Fly6/Fly8,-0.1272847527939387
2025-10-22,Fly6/Fly8,-0.11102155614478297
2025-10-23,Fly6/Fly8,-0.12450744998439078
2025-10-24,Fly6/Fly8,-0.16283413141783576
2025-10-27,Fly6/Fly8,-0.15882875050975087
2025-10-28,Fly6/Fly8,-0.11111495365603055
2025-10-29,Fly6/Fly8,-0.09805806756715388
2025-10-30,Fly6/Fly8,-0.09812098580747286
2025-10-31,Fly6/Fly8,-0.09903093714364525
2025-11-03,Fly6/Fly8,-0.09903093714364525
2025-11-04,Fly6/Fly8,-0.09877242005687269
2025-11-05,Fly6/Fly8,-0.08528746592236326
2025-11-06,Fly6/Fly8,-0.08822730254123838
2025-11-07,Fly6/Fly8,-0.09173015236227829
2025-11-10,Fly6/Fly8,-0.09128062037144266
2025-11-11,Fly6/Fly8,-0.08952959028719945
2025-11-12,Fly6/Fly8,-0.11550856311074278
2025-11-13,Fly6/Fly8,-0.11550856311088241
2025-11-14,Fly6/Fly8,-0.11733283271384647
2025-11-17,Fly6/Fly8,-0.0908187542369606
2025-11-18,Fly6/Fly8,-0.07446282671332483
2025-11-19,Fly6/Fly8,-0.07582723791119929
2025-11-20,Fly6/Fly8,-0.07792064291465294
2025-11-21,Fly6/Fly8,-0.060661790328850745
2025-11-24,Fly6/Fly8,-0.0759786630926384
2025-11-25,Fly6/Fly8,-0.04722997976048021
2025-11-26,Fly6/Fly8,-0.046683720559258214
2025-11-27,Fly6/Fly8,-0.047263340784123996
2025-11-28,Fly6/Fly8,-0.030140176385573543
2025-12-01,Fly6/Fly8,-0.03158965287048978
2025-12-02,Fly6/Fly8,-0.02997256395739177
2025-12-03,Fly6/Fly8,-0.042101058069785396
2025-12-04,Fly6/Fly8,-0.028468200631571627
